7,10,2,37,16,1,0.930
12,17,2,21,20,3,0.941
11,21,9,40,29,2,0.955
2,15,-7,41,23,4,0.918
3,7,6,55,34,4,0.921
3,10,-6,34,39,2,0.899
4,6,8,46,29,1,0.892
13,12,11,44,34,3,0.917
6,13,-2,67,29,2,0.857
2,19,2,26,30,1,0.909
7,14,-1,38,37,4,0.935
7,11,-8,56,32,0,0.887
