10,7,2,20,28,1,0.862
6,10,3,23,14,3,0.912
6,13,6,44,20,3,0.941
3,8,0,48,35,4,0.946
5,5,-7,76,29,2,0.920
6,14,-5,27,24,1,0.910
4,7,13,33,27,4,0.917
4,6,-15,27,19,3,0.934
4,8,2,41,40,3,0.952
5,5,-5,28,29,2,0.931
4,6,10,35,34,1,0.891
8,10,1,65,34,1,0.905
