5,14,-4,40,28,1,0.907
7,17,-6,29,18,2,0.937
4,18,-5,48,22,4,0.928
5,12,-4,65,36,3,0.897
6,5,2,72,26,4,0.933
7,24,6,26,21,2,0.949
7,9,-5,44,41,4,0.930
7,10,9,30,41,3,0.886
5,12,9,51,19,1,0.894
5,13,-20,19,29,1,0.950
7,7,0,50,41,3,0.955
8,10,13,57,28,0,0.865
