11,7,-6,65,42,3,0.900
11,19,-3,18,26,2,0.907
11,12,-4,32,23,3,0.886
5,10,-6,34,37,2,0.924
5,8,3,42,36,5,0.957
8,14,-5,53,39,1,0.854
4,17,11,54,28,3,0.863
6,10,1,46,29,1,0.871
11,12,-9,34,31,3,0.887
3,18,6,15,19,3,0.935
5,12,4,35,18,1,0.870
8,17,2,52,19,2,0.936
