4,9,6,44,38,2,0.909
9,9,4,19,29,2,0.899
5,15,-2,15,29,1,0.920
6,7,-13,28,33,3,0.940
5,5,-15,39,42,3,0.920
4,9,-1,33,19,3,0.914
2,6,-5,31,12,4,0.927
5,7,2,47,34,3,0.872
9,16,-5,33,29,3,0.902
8,19,-9,23,21,2,0.914
12,8,13,39,25,3,0.910
7,15,14,41,27,3,0.946
