8,5,-10,28,28,2,0.947
5,19,-18,13,19,3,0.893
8,16,6,35,25,4,0.947
7,15,5,72,39,0,0.833
5,5,1,79,38,4,0.957
4,15,1,22,23,3,0.918
5,6,6,58,31,4,0.944
6,11,1,36,28,2,0.907
12,11,7,66,40,1,0.908
7,16,7,18,13,2,0.940
7,9,1,41,36,2,0.926
4,11,-3,58,38,2,0.895
