10,12,2,43,19,4,0.900
11,22,4,20,27,3,0.951
6,9,-4,19,18,1,0.843
5,16,7,46,36,4,0.911
2,7,6,59,41,4,0.904
5,14,-10,31,29,0,0.890
6,9,7,31,34,3,0.930
10,9,14,35,29,1,0.906
13,16,1,47,33,2,0.925
14,19,-8,26,26,3,0.908
10,11,6,33,32,1,0.883
5,11,2,47,23,4,0.916
