4,13,6,50,33,1,0.906
8,12,15,11,17,2,0.925
2,12,-3,35,24,4,0.964
8,23,1,52,52,4,0.924
5,4,-2,50,36,4,0.879
6,6,-12,31,16,1,0.926
6,6,3,27,16,2,0.864
9,13,6,46,40,3,0.92
9,8,2,63,37,2,0.883
7,12,-6,19,24,4,0.919
8,10,3,35,29,2,0.903
6,14,1,47,27,2,0.935
