11,7,4,79,47,1,0.903
7,16,1,19,25,3,0.946
7,19,6,29,27,1,0.905
10,17,10,54,31,4,0.954
3,9,6,59,45,4,0.960
10,7,14,49,25,3,0.911
1,8,-5,45,30,4,0.966
3,7,-5,77,39,1,0.927
2,17,0,40,30,3,0.898
4,19,-1,29,23,5,0.939
7,15,8,40,27,2,0.911
9,17,-9,55,30,0,0.908
