8,11,12,44,23,3,0.897
5,13,-14,18,16,2,0.968
2,13,-6,25,16,1,0.915
4,5,-7,42,29,2,0.918
3,12,0,37,29,3,0.950
4,6,5,33,24,0,0.916
4,6,-2,36,27,2,0.936
9,10,5,31,24,2,0.928
7,9,-1,35,22,2,0.902
5,14,2,23,27,2,0.919
6,5,-8,26,20,2,0.933
3,8,0,51,22,1,0.893
